customer_id,name,email,region,gender,age_group,account_type,signup_date
13350,Taylor Lee,taylorleepp@mail.com,South,Female,35-44,Guest,2024-05-09
13351,Drew Rivera,drewriverabqb@domain.net,South,Male,35-44,Registered,2024-06-09
13352,Taylor Nguyen,taylornguyenn@example.com,south ,Male,18-24,Registered,2025-05-28
13353,Morgan Rivera,morganrivera38@mail.com,Northeast,Male,18-24,Guest,2023-05-24
13354,Avery Garcia,averygarciax5g@domain.net,Northeast,Female,25-34,Premium,2023-07-14
13355,Skyler Adams,skyleradamsxbb@inbox.com,Northeast,Male,55-64,Guest,2023-07-15
13356,Skyler Garcia,skylergarciaxy@example.com,South,Male,35-44,Guest,2024-05-18
13357,Taylor Young,tayloryoungb@mail.com,South,Male,25-34,Registered,2024-04-08
13358,Sam Wright,samwrightd0@example.com,South,Male,25-34,Guest,2023-07-19
13359,Quinn Patel,quinnpatel6gt@mail.com,South,Male,35-44,Guest,2023-07-13
13360,Cameron Nguyen,cameronnguyen2k@mail.com,Northeast,Female,25-34,Guest,2024-07-25
13361,Hayden Clark,haydenclarkni8@domain.net,West,Male,35-44,Guest,2023-01-30
13362,Taylor Patel,taylorpatelvl@domain.net,mid-west,Male,35-44,Registered,2024-02-15
13363,Quinn Kim,quinnkimyr@mail.com,West,Female,55-64,Registered,2024-04-06
13364,Sam King,samking2z@domain.net,South,Male,25-34,Guest,2024-11-03
13365,Drew Baker,drewbakerrpp@example.com,South,Female,45-54,Registered,2024-04-29
13366,Skyler Garcia,skylergarcia9a0@domain.net,Midwest,Male,25-34,Registered,2024-06-21
13367,Jamie Young,jamieyounga@mail.com,Northeast,Other,25-34,Guest,2024-11-09
13368,Skyler Patel,skylerpatelh@inbox.com,Northeast,Female,45-54,Registered,2023-08-28
13369,Quinn King,quinnkingg@domain.net,Northeast,Female,55-64,Guest,2023-04-24
13370,Jordan Hall,jordanhallm@inbox.com,West,Female,18-24,Registered,2024-02-18
13371,Jamie King,jamiekingo@inbox.com,Northeast,Male,65+,Registered,2023-10-11
13372,Reese Brown,reesebrowns@inbox.com,Midwest,Female,55-64,Guest,2025-05-04
13373,Hayden King,haydenkingdx@inbox.com,Northeast,Male,18-24,Guest,2023-04-07
13374,Logan Baker,loganbaker8@domain.net,South,Male,25-34,Guest,2024-03-08
13375,Avery King,averykingy2r@domain.net,Midwest,Female,55-64,Premium,2023-08-07
13376,Alex Patel,alexpatelkh@domain.net,South,Male,35-44,Guest,2024-11-01
13377,Riley Nguyen,rileynguyenwo@domain.net,west  ,Female,55-64,Registered,2023-11-30
13378,Drew Adams,drewadamsj@example.com,South,Female,45-54,Guest,2023-12-14
13379,Riley Baker,rileybakerdo@mail.com,South,Male,35-44,Guest,2023-12-13
13380,Morgan Rivera,morganriverag6@mail.com,Midwest,Male,35-44,Registered,2023-06-08
13381,Reese Garcia,reesegarciawqg@mail.com,South,Female,25-34,Guest,2024-05-23
13382,Casey Martin,caseymartink6j@mail.com,West,Female,25-34,Registered,2023-10-11
13383,Jamie King,jamiekingxni@example.com,West,Female,35-44,Registered,2024-12-09
13384,Casey Garcia,caseygarcia68@mail.com,South,Female,25-34,Registered,2024-02-06
13385,Skyler Brown,skylerbrownp1a@inbox.com,South,Female,65+,Registered,2023-10-26
13386,Avery Wright,averywright13@domain.net,Northeast,Female,25-34,Registered,2024-07-26
13387,Logan Brown,loganbrown7op@domain.net,Northeast,Female,25-34,Guest,2024-01-19
13388,Jamie Young,jamieyoungp1@inbox.com,South,Female,18-24,Guest,2025-04-26
13389,Riley Nguyen,rileynguyeng8@domain.net,Northeast,Male,25-34,Registered,2025-01-01
13390,Reese Rivera,reeseriveraons@domain.net,West,Female,65+,Registered,2025-06-06
13391,Jamie Brown,jamiebrown7@domain.net,Northeast,Male,25-34,Registered,2024-03-10
13392,Avery King,averykingv@example.com,South,Female,18-24,Registered,2024-07-29
13393,Riley Nguyen,rileynguyen7bw@example.com,South,Male,45-54,Premium,2025-03-19
13394,Quinn King,quinnking0t@inbox.com,West,Female,45-54,Registered,2023-01-26
13395,Taylor Walker,taylorwalkerf@example.com,South,Female,18-24,Registered,2024-10-12
13396,Cameron Lee,cameronleef3@example.com,Midwest,Female,25-34,Premium,2024-07-15
13397,Morgan Wright,morganwrights@domain.net,Northeast,Prefer not to say,55-64,Guest,2024-01-26
13398,Jordan Patel,jordanpatelfce@mail.com,Northeast,,18-24,Registered,2024-08-01
13399,Alex Brown,alexbrownf@mail.com,Northeast,Male,55-64,Registered,2025-05-08
13400,Quinn Lee,quinnleeyr@domain.net,Northeast,Male,35-44,Registered,2024-01-31
13401,Alex Patel,alexpatelc@example.com,West,Male,35-44,Guest,2025-04-20
13402,Logan Patel,loganpatelg@example.com,Northeast,Male,45-54,Registered,2024-05-26
13403,Jamie Adams,jamieadamsl@example.com,Midwest,Male,25-34,Guest,2023-11-02
13404,Sam Patel,sampatelx5@inbox.com,Northeast,Male,65+,Guest,2023-06-12
13405,Jordan Young,jordanyoung969@domain.net,Northeast,Female,18-24,Registered,2023-05-26
13406,Cameron Garcia,camerongarcia6w@domain.net,South,Male,25-34,Registered,2024-11-06
13407,Cameron Young,cameronyoungpu5@domain.net,Midwest,Female,25-34,Guest,2023-05-03
13408,Quinn Patel,quinnpatelnp@inbox.com,South,Male,18-24,Premium,2024-07-03
13409,Jordan Wright,jordanwright0@domain.net,Midwest,Male,45-54,Guest,2025-04-24
13410,Logan King,logankingsbb@mail.com,West,Male,35-44,Registered,2025-05-10
13411,Skyler Nguyen,skylernguyenn@domain.net,Northeast,Male,25-34,Guest,2024-12-12
13412,Skyler Wright,skylerwrightt@mail.com,West,Male,45-54,Premium,2023-12-08
13413,Taylor Rivera,taylorriveradq@inbox.com,South,Female,55-64,Registered,2023-06-10
13414,Hayden Brown,haydenbrowndbo@inbox.com,South,Female,,Guest,2025-04-20
13415,Drew Brown,drewbrown5@example.com,Northeast,Female,25-34,Registered,2024-12-27
13416,Jordan Rivera,jordanrivera2@example.com,Northeast,Female,25-34,Guest,2025-05-20
13417,Jordan Clark,jordanclarkf@mail.com,West,Female,35-44,Registered,2023-02-26
13418,Taylor King,taylorkingto8@mail.com,West,Female,65+,Registered,2025-01-04
13419,Morgan Patel,morganpatel2@domain.net,South,Male,45-54,Premium,2023-11-26
13420,Taylor Garcia,taylorgarcian@mail.com,Northeast,Female,55-64,Guest,2024-10-09
13421,Reese Rivera,reeseriveraiqn@mail.com,South,Male,25-34,Guest,2024-01-04
13422,Quinn Clark,quinnclarkc@example.com,West,Male,18-24,Guest,2024-02-14
13423,Sam Kim,samkimo2k@mail.com,Northeast,Male,45-54,Premium,2023-05-25
13424,Logan Patel,loganpatelkp@inbox.com,West,Male,25-34,Guest,2025-03-17
13425,Avery Nguyen,averynguyenzo@mail.com,Northeast,Female,35-44,Registered,2024-06-03
13426,Alex Garcia,alexgarciaid@example.com,Northeast,Female,45-54,Guest,2023-12-04
13427,Sam King,samking5@mail.com,Midwest,Female,35-44,Guest,2024-12-15
13428,Avery Lee,averylee2@mail.com,West,Female,35-44,Guest,2023-11-28
13429,Alex Wright,alexwrightl8@mail.com,West,Male,18-24,Registered,2024-08-12
13430,Avery Hall,averyhalln5h@mail.com,Northeast,Male,45-54,Guest,2025-01-09
13431,Drew Hall,drewhall5@example.com,Northeast,Male,25-34,Guest,2025-02-15
13432,Hayden Kim,haydenkim1v@mail.com,South,Female,35-44,Registered,2023-01-23
13433,Hayden Kim,haydenkim@example.com,Midwest,Female,25-34,Guest,2024-08-22
13434,Riley Brown,rileybrownj@mail.com,West,Male,25-34,Registered,2024-10-24
13435,Avery Martin,averymartinc@inbox.com,south ,Male,35-44,Guest,2023-10-07
13436,Avery Walker,averywalker9os@domain.net,Northeast,Male,18-24,Premium,2023-11-28
13437,Alex Clark,alexclarkj@example.com,South,Male,25-34,Guest,2025-04-10
13438,Reese Rivera,reeseriveray@example.com,South,Female,55-64,Guest,2025-05-13
13439,Logan Rivera,loganrivera6s@mail.com,South,Male,35-44,Registered,2023-10-04
13440,Jordan Clark,jordanclarkt@domain.net,South,Female,35-44,Registered,2025-02-02
13441,Skyler Lee,skylerleee4@example.com,South,Female,25-34,Guest,2023-12-23
13442,Sam Brown,sambrown@domain.net,South,Female,25-34,Registered,2024-11-25
13443,Logan Young,loganyoungk@example.com,West,Male,25-34,Guest,2024-09-01
13444,Quinn Young,quinnyoungefn@inbox.com,South,Female,35-44,Registered,2025-03-13
13445,Alex Martin,alexmartin7@domain.net,Northeast,Female,25-34,Registered,2023-04-28
13446,Jordan Patel,jordanpatelp@example.com,South,Female,25-34,Guest,2025-04-04
13447,Alex Walker,alexwalker5@inbox.com,Midwest,Male,25-34,Guest,2025-05-03
13448,Alex Walker,alexwalkerg1e@example.com,Northeast,Female,45-54,Registered,2024-10-11
13449,Riley Patel,rileypatel62l@example.com,Northeast,Female,25-34,Registered,2023-09-19
13450,Morgan Walker,morganwalker1nk@example.com,West,Male,45-54,Guest,2024-08-08
13451,Quinn Wright,quinnwrightwhe@mail.com,Midwest,Male,25-34,Registered,2023-05-24
13452,Logan Hall,loganhallaso@mail.com,Northeast,Male,35-44,Registered,2025-06-24
13453,Reese Rivera,reeseriveraxh@mail.com,South,Female,25-34,Guest,2025-06-19
13454,Casey Martin,caseymartinjg6@mail.com,Midwest,Male,35-44,Registered,2025-04-18
13455,Casey Rivera,caseyriverapfd@mail.com,south ,Female,45-54,Registered,2024-05-11
13456,Casey Wright,caseywrightgf4@mail.com,Midwest,Female,45-54,Registered,2024-01-11
13457,Jamie Nguyen,jamienguyens3m@example.com,West,Male,55-64,Guest,2024-09-06
13458,Jamie Garcia,jamiegarciap6t@inbox.com,west  ,Female,65+,Registered,2023-05-09
13459,Logan Garcia,logangarciat@example.com,South,Female,25-34,Guest,2023-03-06
13460,Jamie Patel,jamiepatel3g@inbox.com,South,Female,35-44,Registered,2025-01-02
13461,Riley Wright,rileywrightw2@domain.net,Midwest,Male,35-44,Guest,2024-04-22
13462,Avery Kim,averykimj@domain.net,South,Male,18-24,Registered,2025-06-02
13463,Morgan Hall,morganhallcz@mail.com,Midwest,Female,18-24,Registered,2023-11-04
13464,Quinn King,quinnkingll@domain.net,South,Male,45-54,Registered,2024-12-11
13465,Casey Young,caseyyoungiw@domain.net,Midwest,Female,35-44,Guest,2023-01-16
13466,Alex Wright,alexwrightn@domain.net,West,Female,18-24,Registered,2023-12-26
13467,Logan King,loganking8s@mail.com,Northeast,Female,35-44,Premium,2023-12-27
13468,Quinn Patel,quinnpatelg@example.com,West,Male,55-64,Premium,2023-02-10
13469,Jamie Garcia,jamiegarciao@example.com,West,Female,,Guest,2024-05-22
13470,Morgan Hall,morganhallx@inbox.com,South,Female,25-34,Registered,2024-07-11
13471,Jordan Brown,jordanbrownxu@example.com,Northeast,Male,18-24,Guest,2023-10-07
13472,Avery Hall,averyhall8@inbox.com,Midwest,,35-44,Registered,2025-05-15
13473,Jamie Brown,jamiebrownl@mail.com,South,Male,55-64,Registered,2024-01-19
13474,Logan Rivera,loganrivera5@example.com,N. East,Female,65+,Registered,2024-08-15
13475,Skyler Rivera,skylerriveracn9@inbox.com,West,Other,55-64,Guest,2023-08-09
13476,Jamie Adams,jamieadams3o@inbox.com,Midwest,Female,55-64,Registered,2023-06-30
13477,Cameron Walker,cameronwalkern7f@mail.com,South,Female,25-34,Guest,2025-04-12
13478,Hayden Clark,haydenclarkbgv@inbox.com,Midwest,Male,,Guest,2023-12-28
13479,Alex Patel,alexpatelvtl@example.com,South,Male,55-64,Guest,2024-01-04
13480,Avery Kim,averykimq@domain.net,Northeast,Female,25-34,Registered,2023-11-01
13481,Quinn Adams,quinnadamsg0e@inbox.com,South,Female,25-34,Guest,2025-04-05
13482,Hayden Clark,haydenclarkn6o@mail.com,South,Male,45-54,Registered,2024-06-07
13483,Drew Martin,drewmartinv@domain.net,West,Female,55-64,Guest,2024-11-26
13484,Morgan Young,morganyoungr@domain.net,South,Male,45-54,Registered,2024-06-12
13485,Cameron Kim,cameronkimvh@mail.com,West,Male,55-64,Registered,2023-02-17
13486,Avery Kim,averykim@example.com,West,Female,18-24,Guest,2024-05-09
13487,Jordan Adams,jordanadams9@inbox.com,Northeast,Male,55-64,Registered,2025-01-30
13488,Sam Martin,sammartinu@example.com,Northeast,Female,55-64,Premium,2024-06-06
13489,Jordan Brown,jordanbrown7@example.com,South,Male,18-24,Registered,2023-07-11
13490,Avery Lee,averyleezzw@mail.com,South,Male,18-24,Registered,2023-07-10
13491,Riley Martin,rileymartine@example.com,West,Female,65+,Premium,2024-08-27
13492,Sam King,samking1@mail.com,Northeast,Male,18-24,Guest,2024-01-18
13493,Reese Adams,reeseadamsuy6@mail.com,Northeast,Male,45-54,Registered,2025-03-12
13494,Logan Patel,loganpatelfeh@inbox.com,Midwest,Female,45-54,Guest,2023-01-20
13495,Sam Rivera,samriveracq@mail.com,South,Male,18-24,Guest,2025-05-30
13496,Reese Clark,reeseclarkpk9@example.com,South,Female,35-44,Registered,2024-08-03
13497,Alex Martin,alexmartinfnj@mail.com,West,Male,55-64,Guest,2023-04-16
13498,Logan Brown,loganbrown8j@domain.net,South,Male,18-24,Premium,2023-07-25
13499,Reese Rivera,reeserivera8@inbox.com,Northeast,Female,25-34,Premium,2024-02-01
13500,Hayden King,haydenkings@example.com,West,,45-54,Registered,2023-05-14
13501,Quinn Martin,quinnmartink93@domain.net,South,Male,25-34,Registered,2024-06-02
13502,Taylor Kim,taylorkime@domain.net,South,Female,35-44,Registered,2025-03-16
13503,Morgan Wright,morganwright8@domain.net,Northeast,Male,25-34,Guest,2024-07-03
13504,Logan King,loganking2@mail.com,Northeast,Female,35-44,Guest,2025-02-08
13505,Jamie Brown,jamiebrownc@example.com,Northeast,Male,18-24,Guest,2023-03-17
13506,Sam Clark,samclark1ho@inbox.com,Northeast,Female,35-44,Guest,2023-06-17
13507,Avery Baker,averybakerce@inbox.com,Midwest,Male,35-44,Registered,2023-12-29
13508,Hayden Clark,haydenclarkh@mail.com,Northeast,Female,35-44,Registered,2023-10-06
13509,Riley Garcia,rileygarcia@inbox.com,South,Male,55-64,Guest,2023-09-23
13510,Avery Martin,averymartin4o2@example.com,Midwest,Male,25-34,Guest,2024-09-23
13511,Jamie Garcia,jamiegarcia7dm@mail.com,West,Male,25-34,Guest,2024-07-02
13512,Cameron Garcia,camerongarcias5@mail.com,Midwest,Female,45-54,Premium,2023-07-03
13513,Cameron Clark,cameronclark97q@example.com,Midwest,Male,25-34,Guest,2023-03-08
13514,Sam Patel,sampatele1@mail.com,West,Female,45-54,Registered,2024-01-30
13515,Riley Brown,rileybrowno@domain.net,Northeast,Female,55-64,Guest,2023-09-04
13516,Riley Nguyen,rileynguyen8rw@mail.com,South,Female,18-24,Registered,2023-07-27
13517,Hayden Hall,haydenhallmj4@mail.com,Midwest,Male,18-24,Registered,2023-02-27
13518,Logan Wright,loganwright6@mail.com,West,Female,25-34,Guest,2023-11-18
13519,Jordan Lee,jordanleef@inbox.com,Northeast,Male,25-34,Registered,2024-11-05
13520,Riley Rivera,rileyriveratt@inbox.com,West,Male,45-54,Guest,2024-08-29
13521,Drew Adams,drewadamsoy@mail.com,South,Female,35-44,Guest,2024-03-13
13522,Taylor King,taylorkingxxy@domain.net,Northeast,Male,45-54,Registered,2023-10-18
13523,Avery Lee,averyleetdo@example.com,West,Male,55-64,Guest,2023-06-27
13524,Jamie Nguyen,jamienguyen1r9@inbox.com,Midwest,Female,18-24,Guest,2024-05-11
13525,Quinn Rivera,quinnriverarij@example.com,West,Male,65+,Registered,2023-01-03
13526,Hayden Wright,haydenwrightq@inbox.com,Northeast,Female,25-34,Registered,2023-02-24
13527,Hayden Walker,haydenwalkervc0@domain.net,Midwest,Female,25-34,Guest,2023-12-01
13528,Reese Lee,reeseleeb@example.com,Midwest,Female,25-34,Guest,2024-09-16
13529,Logan Walker,loganwalkerqbl@inbox.com,Northeast,Male,18-24,Registered,2024-09-08
13530,Skyler Clark,skylerclarkqn@example.com,Northeast,Female,35-44,Registered,2024-04-03
13531,Casey Nguyen,caseynguyenwx@inbox.com,South,Male,35-44,Guest,2024-02-23
13532,Quinn Martin,quinnmartinkcc@mail.com,South,Female,45-54,Registered,2024-06-01
13533,Drew Hall,drewhall8@domain.net,Midwest,Female,65+,Registered,2024-03-10
13534,Skyler Hall,skylerhallvr@inbox.com,South,Male,18-24,Registered,2024-04-13
13535,Alex Garcia,alexgarciaxq1@domain.net,Northeast,Female,25-34,Registered,2025-02-09
13536,Casey Rivera,caseyrivera7@inbox.com,Northeast,Female,18-24,Registered,2023-05-23
13537,Morgan Wright,morganwrightp@example.com,Northeast,Female,45-54,Premium,2024-05-25
13538,Hayden Rivera,haydenriverades@inbox.com,Northeast,Male,25-34,Guest,2023-10-11
13539,Taylor Adams,tayloradamsh@example.com,West,Male,,Guest,2023-01-14
13540,Drew Martin,drewmartinpbe@domain.net,South,Female,35-44,Premium,2023-09-08
13541,Drew Brown,drewbrown8@mail.com,South,Male,18-24,Registered,2023-12-23
13542,Riley Lee,rileylee3e@example.com,Midwest,Male,25-34,Registered,2023-10-17
13543,Skyler Nguyen,skylernguyenp@inbox.com,Midwest,,55-64,Guest,2024-10-07
13544,Logan Rivera,loganriverao@inbox.com,West,Male,18-24,Registered,2024-07-29
13545,Avery King,averykingre@mail.com,Northeast,Male,35-44,Guest,2024-06-10
13546,Sam Nguyen,samnguyenwu3@domain.net,West,Female,18-24,Guest,2024-10-31
13547,Hayden Kim,haydenkimb@example.com,Northeast,Female,25-34,Guest,2024-08-16
13548,Casey Wright,caseywright2n@inbox.com,Midwest,Male,18-24,Registered,2025-06-04
13549,Alex Garcia,alexgarcian@mail.com,Northeast,Female,25-34,Guest,2024-04-20
13550,Taylor Garcia,taylorgarciagv4@mail.com,N. East,Male,45-54,Guest,2024-04-07
13551,Hayden Lee,haydenlee@mail.com,Midwest,Male,55-64,Registered,2025-05-14
13552,Sam Young,samyoungs@mail.com,West,Female,25-34,Guest,2024-12-07
13553,Morgan Martin,morganmartiniwa@example.com,Northeast,Male,45-54,Registered,2023-07-13
13554,Taylor Baker,taylorbaker8@example.com,South,Female,25-34,Registered,2023-07-16
13555,Taylor Garcia,taylorgarcia4zd@mail.com,Northeast,Male,65+,Guest,2023-12-19
13556,Cameron Garcia,camerongarciafpw@mail.com,South,Male,18-24,Registered,2024-07-28
13557,Alex Clark,alexclarkqw@domain.net,N. East,Male,45-54,Guest,2025-03-13
13558,Morgan Young,morganyoung5eh@example.com,Northeast,Male,25-34,Premium,2023-02-05
13559,Sam Hall,samhall@example.com,Midwest,Male,35-44,Registered,2024-10-05
13560,Alex Martin,alexmartin4ce@inbox.com,Midwest,Male,35-44,Registered,2024-10-06
13561,Reese Martin,reesemartinh@example.com,West,Female,18-24,Guest,2025-03-21
13562,Alex Clark,alexclarkn@mail.com,West,Female,25-34,Guest,2023-02-17
13563,Alex Rivera,alexriveray12@inbox.com,Northeast,Male,25-34,Guest,2023-10-11
13564,Casey Young,caseyyoung4@example.com,West,Female,65+,Guest,2024-02-11
13565,Taylor Walker,taylorwalkerwa@mail.com,Northeast,Female,45-54,Guest,2023-02-20
13566,Hayden Lee,haydenleepjg@mail.com,South,,35-44,Guest,2024-02-15
13567,Riley Walker,rileywalker5cm@mail.com,South,Female,45-54,Guest,2023-06-07
13568,Riley Nguyen,rileynguyenk@example.com,West,Female,35-44,Registered,2024-07-29
13569,Skyler Hall,skylerhall@example.com,Northeast,Male,35-44,Registered,2025-04-29
13570,Reese Brown,reesebrownv@mail.com,West,Female,25-34,Registered,2025-03-30
13571,Hayden Lee,haydenleeyh@mail.com,South,Male,,Registered,2024-03-30
13572,Quinn Hall,quinnhallbgf@domain.net,South,Male,55-64,Registered,2024-10-31
13573,Drew Patel,drewpatelq4@mail.com,South,Other,35-44,Guest,2023-04-23
13574,Riley Adams,rileyadamsw@inbox.com,Midwest,Female,45-54,Registered,2023-02-02
13575,Taylor Walker,taylorwalkerw6@example.com,Midwest,Male,18-24,Registered,2024-02-07
13576,Drew Martin,drewmartinr@example.com,South,Male,18-24,Registered,2025-05-06
13577,Quinn Wright,quinnwrighttv@domain.net,South,Male,55-64,Registered,2023-03-13
13578,Cameron Patel,cameronpatel89b@domain.net,South,Female,35-44,Guest,2024-03-23
13579,Hayden Wright,haydenwrightz4z@inbox.com,Northeast,Female,45-54,Guest,2024-12-08
13580,Logan Brown,loganbrowndai@mail.com,Northeast,Female,55-64,Registered,2024-02-15
13581,Casey Young,caseyyoungu8a@mail.com,west  ,Male,55-64,Registered,2025-02-26
13582,Morgan Walker,morganwalkern@example.com,West,Female,65+,Premium,2023-04-29
13583,Taylor King,taylorking@example.com,South,Male,25-34,Registered,2025-01-01
13584,Logan Martin,loganmartin1@example.com,Northeast,Female,25-34,Registered,2023-05-06
13585,Quinn Wright,quinnwrightfs@inbox.com,Northeast,Other,35-44,Guest,2023-11-11
13586,Quinn King,quinnkingc@domain.net,Midwest,Male,35-44,Guest,2023-03-24
13587,Jordan Lee,jordanleeu@example.com,Northeast,Female,25-34,Guest,2023-05-24
13588,Logan Nguyen,logannguyenyn0@domain.net,Midwest,,25-34,Registered,2025-05-24
13589,Reese Patel,reesepatel3@inbox.com,South,Female,45-54,Guest,2024-08-01
13590,Alex Brown,alexbrownz@inbox.com,Midwest,Female,55-64,Guest,2023-01-18
13591,Quinn Brown,quinnbrownzoo@mail.com,Northeast,Female,25-34,Guest,2024-08-12
13592,Avery Walker,averywalkerii@mail.com,West,Female,65+,Registered,2024-01-26
13593,Avery Martin,averymartin1pl@inbox.com,West,Other,25-34,Registered,2024-05-21
13594,Avery Adams,averyadams1b@mail.com,South,Female,35-44,Guest,2023-09-03
13595,Alex Garcia,alexgarcia2y@inbox.com,West,Male,65+,Guest,2024-09-13
13596,Casey Young,caseyyoung2s0@domain.net,Northeast,Female,25-34,Registered,2024-04-03
13597,Skyler King,skylerkingn@inbox.com,Northeast,Male,55-64,Registered,2025-05-05
